#V3.30
#C data file created using the SS_writedat function in the R package r4ss
#C should work with SS version: 
#C file write time: 2020-10-27 11:29:25
#
1964 #_styr
2024 #_endyr
1 #_nseas
12 #_months_per_seas
2 #_Nsubseasons
1 #_spawn_month
2 #_Ngenders
21 #_Nages
1 #_N_areas
2 #_Nfleets
#_fleetinfo
#_type	surveytiming	area	units	need_catch_mult	fleetname
1	-1.0	1	1	0	Fishery	#_1
3	 0.5	1	2	0	Survey 	#_2
#_Catch data
#_year	season	fleet	catch	catch_se
 -999	1	1	11659.00	0.01	#_1         
2009	7	2	1	0	1	32	32	25	0	0	0	0	0	2	6	5	6	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	6	5	6	3	0	1	0	2	0	0	0	0	0	0	0
2009	7	2	1	0	1	34	34	20	0	0	0	0	0	0	1	6	1	5	1	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	6	1	5	1	0	3	2	1	0	0	0	0	0	0
2009	7	2	1	0	1	36	36	24	0	0	0	0	0	0	1	3	1	2	2	7	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	3	1	2	2	7	2	1	1	1	1	0	1	1	0
2009	7	2	1	0	1	38	38	23	0	0	0	0	0	0	3	1	4	2	0	1	6	2	2	1	0	0	0	1	0	0	0	0	0	0	0	3	1	4	2	0	1	6	2	2	1	0	0	0	1	0
2009	7	2	1	0	1	40	40	23	0	0	0	0	0	0	0	2	2	2	2	3	3	2	0	0	1	1	2	0	3	0	0	0	0	0	0	0	2	2	2	2	3	3	2	0	0	1	1	2	0	3
2009	7	2	1	0	1	42	42	23	0	0	0	0	0	0	0	0	0	3	2	3	1	4	3	0	0	3	3	1	0	0	0	0	0	0	0	0	0	0	3	2	3	1	4	3	0	0	3	3	1	0
2009	7	2	1	0	1	44	44	14	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	1	2	3	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	1	2	3	0	0	4
2009	7	2	1	0	1	46	46	14	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	2	3	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	2	3	3	0	2
2009	7	2	1	0	1	48	48	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	6
2009	7	2	1	0	1	50	50	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	5
2009	7	2	1	0	1	52	52	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2009	7	2	1	0	1	54	54	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2009	7	2	2	0	1	8	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2009	7	2	2	0	1	10	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2009	7	2	2	0	1	12	12	9	2	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2009	7	2	2	0	1	14	14	16	0	4	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2009	7	2	2	0	1	16	16	16	0	1	9	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2009	7	2	2	0	1	18	18	15	0	0	8	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2009	7	2	2	0	1	20	20	18	0	0	4	7	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2009	7	2	2	0	1	22	22	22	0	0	2	7	3	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	3	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2009	7	2	2	0	1	24	24	20	0	0	0	5	3	8	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	8	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0
2009	7	2	2	0	1	26	26	24	0	0	0	0	1	10	9	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	9	3	1	0	0	0	0	0	0	0	0	0	0	0	0
2009	7	2	2	0	1	28	28	21	0	0	0	1	1	8	6	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	8	6	4	0	1	0	0	0	0	0	0	0	0	0	0	0
2009	7	2	2	0	1	30	30	25	0	0	0	0	0	3	7	5	3	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	5	3	3	2	2	0	0	0	0	0	0	0	0	0
2009	7	2	2	0	1	32	32	22	0	0	0	0	0	3	2	4	5	3	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	3	2	4	5	3	1	0	2	0	1	1	0	0	0	0	0
2009	7	2	2	0	1	34	34	24	0	0	0	0	0	0	0	6	1	6	1	4	1	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	6	1	6	1	4	1	0	0	0	0	1	1	0	3
2009	7	2	2	0	1	36	36	22	0	0	0	0	0	0	0	1	0	2	4	4	2	1	1	1	2	2	0	0	2	0	0	0	0	0	0	0	1	0	2	4	4	2	1	1	1	2	2	0	0	2
2009	7	2	2	0	1	38	38	18	0	0	0	0	0	0	0	0	0	2	3	2	1	1	0	1	2	0	2	2	2	0	0	0	0	0	0	0	0	0	2	3	2	1	1	0	1	2	0	2	2	2
2009	7	2	2	0	1	40	40	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	1	0	5
2009	7	2	2	0	1	42	42	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	3
2009	7	2	2	0	1	46	46	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2010	7	2	1	0	1	8	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	7	2	1	0	1	10	10	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	7	2	1	0	1	12	12	15	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	7	2	1	0	1	14	14	13	0	7	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	7	2	1	0	1	16	16	15	0	2	4	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	7	2	1	0	1	18	18	18	0	0	8	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	7	2	1	0	1	20	20	21	0	0	3	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	7	2	1	0	1	22	22	21	0	0	1	9	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	7	2	1	0	1	24	24	22	0	0	0	6	10	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	7	2	1	0	1	26	26	19	0	0	0	2	5	1	8	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	1	8	2	1	0	0	0	0	0	0	0	0	0	0	0	0
2010	7	2	1	0	1	28	28	21	0	0	0	1	2	2	8	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	8	4	3	1	0	0	0	0	0	0	0	0	0	0	0
2010	7	2	1	0	1	30	30	24	0	0	0	0	1	4	7	5	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	7	5	5	2	0	0	0	0	0	0	0	0	0	0	0
2010	7	2	1	0	1	32	32	24	0	0	0	0	0	2	9	5	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	5	4	3	1	0	0	0	0	0	0	0	0	0	0
2010	7	2	1	0	1	34	34	25	0	0	0	0	0	2	3	6	6	3	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	3	6	6	3	1	1	1	2	0	0	0	0	0	0	0
2010	7	2	1	0	1	36	36	21	0	0	0	0	0	0	1	2	4	3	2	3	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	2	4	3	2	3	2	1	1	2	0	0	0	0	0
2010	7	2	1	0	1	38	38	18	0	0	0	0	0	0	0	1	0	1	2	4	4	2	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	2	4	4	2	0	1	1	1	1	0	0
2010	7	2	1	0	1	40	40	22	0	0	0	0	0	0	0	0	0	4	3	0	3	7	0	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	4	3	0	3	7	0	1	1	0	1	0	2
2010	7	2	1	0	1	42	42	21	0	0	0	0	0	0	0	0	0	0	2	5	3	5	1	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	2	5	3	5	1	0	0	0	1	0	4
2010	7	2	1	0	1	44	44	16	0	0	0	0	0	0	0	0	0	0	1	3	2	2	0	0	2	1	2	0	3	0	0	0	0	0	0	0	0	0	0	1	3	2	2	0	0	2	1	2	0	3
2010	7	2	1	0	1	46	46	22	0	0	0	0	0	0	0	0	0	0	0	5	1	5	2	1	0	2	1	2	3	0	0	0	0	0	0	0	0	0	0	0	5	1	5	2	1	0	2	1	2	3
2010	7	2	1	0	1	48	48	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	2	2
2010	7	2	1	0	1	50	50	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2
2010	7	2	1	0	1	52	52	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
2010	7	2	1	0	1	54	54	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2010	7	2	2	0	1	8	8	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	7	2	2	0	1	10	10	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	7	2	2	0	1	12	12	12	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	7	2	2	0	1	14	14	13	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	7	2	2	0	1	16	16	15	0	1	5	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	7	2	2	0	1	18	18	19	0	0	5	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	7	2	2	0	1	20	20	25	0	0	5	8	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	7	2	2	0	1	22	22	18	0	0	0	10	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	7	2	2	0	1	24	24	16	0	0	0	5	8	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	7	2	2	0	1	26	26	16	0	0	0	1	6	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	7	2	2	0	1	28	28	20	0	0	0	0	1	5	6	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	6	5	2	1	0	0	0	0	0	0	0	0	0	0	0
2010	7	2	2	0	1	30	30	24	0	0	0	0	0	5	4	8	3	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	8	3	0	1	3	0	0	0	0	0	0	0	0	0
2010	7	2	2	0	1	32	32	24	0	0	0	0	0	0	3	4	6	3	1	3	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	3	4	6	3	1	3	1	0	1	0	1	0	0	1	0
2010	7	2	2	0	1	34	34	22	0	0	0	0	0	0	0	2	1	3	0	4	3	1	2	0	1	1	1	2	1	0	0	0	0	0	0	0	2	1	3	0	4	3	1	2	0	1	1	1	2	1
2010	7	2	2	0	1	36	36	19	0	0	0	0	0	0	0	0	0	1	2	0	2	2	2	3	0	1	0	1	5	0	0	0	0	0	0	0	0	0	1	2	0	2	2	2	3	0	1	0	1	5
2010	7	2	2	0	1	38	38	20	0	0	0	0	0	0	0	0	1	0	2	0	2	2	1	1	2	1	1	1	6	0	0	0	0	0	0	0	0	1	0	2	0	2	2	1	1	2	1	1	1	6
2010	7	2	2	0	1	40	40	14	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	4	1	1	5	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	4	1	1	5
2010	7	2	2	0	1	42	42	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2010	7	2	2	0	1	44	44	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2011	7	2	1	0	1	10	10	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	7	2	1	0	1	12	12	10	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	7	2	1	0	1	14	14	17	0	6	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	7	2	1	0	1	16	16	21	0	0	10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	7	2	1	0	1	18	18	24	0	1	12	2	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	2	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	7	2	1	0	1	20	20	22	0	0	7	3	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	7	2	1	0	1	22	22	24	0	0	1	10	4	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	4	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	7	2	1	0	1	24	24	21	0	0	0	1	11	1	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	1	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	7	2	1	0	1	26	26	25	0	0	0	0	9	7	5	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	5	3	1	0	0	0	0	0	0	0	0	0	0	0	0
2011	7	2	1	0	1	28	28	24	0	0	0	0	6	8	3	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	3	6	0	1	0	0	0	0	0	0	0	0	0	0	0
2011	7	2	1	0	1	30	30	23	0	0	0	0	4	3	2	6	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	2	6	7	1	0	0	0	0	0	0	0	0	0	0	0
2011	7	2	1	0	1	32	32	24	0	0	0	0	3	3	1	4	7	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	4	7	3	2	1	0	0	0	0	0	0	0	0	0
2011	7	2	1	0	1	34	34	23	0	0	0	0	1	0	2	4	4	2	4	3	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	2	4	4	2	4	3	0	0	1	0	1	0	1	0	0
2011	7	2	1	0	1	36	36	24	0	0	0	0	0	0	3	1	3	2	6	3	1	2	1	0	2	0	0	0	0	0	0	0	0	0	0	3	1	3	2	6	3	1	2	1	0	2	0	0	0	0
2011	7	2	1	0	1	38	38	23	0	0	0	0	0	0	3	0	1	1	3	2	2	3	1	1	1	1	0	0	4	0	0	0	0	0	0	3	0	1	1	3	2	2	3	1	1	1	1	0	0	4
2011	7	2	1	0	1	40	40	21	0	0	0	0	0	0	0	0	1	3	0	2	6	1	3	1	2	1	1	0	0	0	0	0	0	0	0	0	0	1	3	0	2	6	1	3	1	2	1	1	0	0
2011	7	2	1	0	1	42	42	22	0	0	0	0	0	0	0	0	1	2	1	2	4	1	3	3	1	1	0	2	1	0	0	0	0	0	0	0	0	1	2	1	2	4	1	3	3	1	1	0	2	1
2011	7	2	1	0	1	44	44	13	0	0	0	0	0	0	0	0	0	0	1	1	1	5	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	5	0	2	0	2	0	0	1
2011	7	2	1	0	1	46	46	17	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	1	3	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	1	3	5	1	1	1
2011	7	2	1	0	1	48	48	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	1	1	3
2011	7	2	1	0	1	50	50	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	5
2011	7	2	1	0	1	52	52	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2011	7	2	1	0	1	54	54	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2011	7	2	2	0	1	10	10	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	7	2	2	0	1	12	12	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	7	2	2	0	1	14	14	18	0	7	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	7	2	2	0	1	16	16	22	0	2	12	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	7	2	2	0	1	18	18	24	0	0	11	5	2	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	5	2	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	7	2	2	0	1	20	20	24	0	0	4	8	3	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	3	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	7	2	2	0	1	22	22	20	0	0	0	6	5	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	7	2	2	0	1	24	24	19	0	0	0	6	6	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	7	2	2	0	1	26	26	21	0	0	0	1	6	4	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	4	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0
2011	7	2	2	0	1	28	28	25	0	0	0	1	8	6	0	2	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	6	0	2	6	2	0	0	0	0	0	0	0	0	0	0	0
2011	7	2	2	0	1	30	30	26	0	0	0	0	1	6	4	4	5	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	6	4	4	5	3	0	1	2	0	0	0	0	0	0	0	0
2011	7	2	2	0	1	32	32	25	0	0	0	0	0	0	5	4	4	6	2	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	5	4	4	6	2	0	1	0	1	0	0	0	1	0	1
2011	7	2	2	0	1	34	34	23	0	0	0	0	0	0	1	2	6	2	2	2	2	1	1	1	0	2	0	0	1	0	0	0	0	0	0	1	2	6	2	2	2	2	1	1	1	0	2	0	0	1
2011	7	2	2	0	1	36	36	22	0	0	0	0	0	0	0	1	0	2	5	2	0	2	1	2	1	0	0	1	5	0	0	0	0	0	0	0	1	0	2	5	2	0	2	1	2	1	0	0	1	5
2011	7	2	2	0	1	38	38	19	0	0	0	0	0	0	0	0	0	1	0	2	2	2	2	0	1	1	3	0	5	0	0	0	0	0	0	0	0	0	1	0	2	2	2	2	0	1	1	3	0	5
2011	7	2	2	0	1	40	40	11	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	1	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	1	5
2011	7	2	2	0	1	42	42	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3
2011	7	2	2	0	1	44	44	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
2012	7	2	1	0	1	10	10	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2012	7	2	1	0	1	12	12	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2012	7	2	1	0	1	14	14	12	0	1	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2012	7	2	1	0	1	16	16	11	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2012	7	2	1	0	1	18	18	12	0	0	6	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2012	7	2	1	0	1	20	20	16	0	0	3	5	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2012	7	2	1	0	1	22	22	15	0	0	1	3	8	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	8	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2012	7	2	1	0	1	24	24	15	0	0	0	1	7	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2012	7	2	1	0	1	26	26	16	0	0	0	0	3	6	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2012	7	2	1	0	1	28	28	15	0	0	0	0	2	8	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0
2012	7	2	1	0	1	30	30	19	0	0	0	0	0	8	1	3	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	3	5	1	1	0	0	0	0	0	0	0	0	0	0
2012	7	2	1	0	1	32	32	19	0	0	0	0	0	5	4	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	2	8	0	0	0	0	0	0	0	0	0	0	0	0
2012	7	2	1	0	1	34	34	19	0	0	0	0	0	3	4	1	4	3	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	4	1	4	3	0	2	1	0	0	0	0	0	0	0	1
2012	7	2	1	0	1	36	36	19	0	0	0	0	0	0	2	4	2	2	3	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	2	3	3	0	1	2	0	0	0	0	0	0
2012	7	2	1	0	1	38	38	19	0	0	0	0	0	0	0	1	5	5	2	1	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	5	5	2	1	2	1	0	2	0	0	0	0	0
2012	7	2	1	0	1	40	40	20	0	0	0	0	0	0	0	1	2	5	3	1	2	0	1	2	1	0	0	0	2	0	0	0	0	0	0	0	1	2	5	3	1	2	0	1	2	1	0	0	0	2
2012	7	2	1	0	1	42	42	21	0	0	0	0	0	0	0	0	0	0	3	3	4	0	2	1	3	1	0	0	4	0	0	0	0	0	0	0	0	0	0	3	3	4	0	2	1	3	1	0	0	4
2012	7	2	1	0	1	44	44	18	0	0	0	0	0	0	0	0	0	0	3	2	3	0	1	4	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	2	3	0	1	4	3	0	1	0	1
