Alternative Spp Yr  ABC OFL Catch SSB F Tot_biom SPR_Implied Ntot SexRatio
1 Model_Proj.dat 2018 61267.5 74242 11006.6 151492 0.058845 599018 0.79836 507583 0.496991
1 Model_Proj.dat 2019 61477.8 74534.3 15858.1 149052 0.0852508 632336 0.732598 509700 0.497006
1 Model_Proj.dat 2020 61857 75042.6 8555.53 147641 0.045326 653950 0.836955 519892 0.496879
1 Model_Proj.dat 2018 61267.5 74242 11006.6 151492 0.058845 599018 0.79836 507583 0.496991
1 Model_Proj.dat 2019 61474.7 74530.5 15858.1 149047 0.0852548 622984 0.732589 509216 0.497003
1 Model_Proj.dat 2020 61827.6 75006.1 8555.53 147613 0.0453462 636153 0.836894 518834 0.496872
1 Model_Proj.dat 2018 61267.5 74242 11006.6 151492 0.058845 599018 0.79836 507583 0.496991
1 Model_Proj.dat 2019 61474.2 74529.9 15858.1 149046 0.0852555 621469 0.732588 509138 0.497003
1 Model_Proj.dat 2020 61825.3 75003.2 8555.53 147613 0.0453478 640760 0.83689 519050 0.496874
1 Model_Proj.dat 2018 61267.5 74242 11006.6 151492 0.058845 599018 0.79836 507583 0.496991
1 Model_Proj.dat 2019 61475 74530.9 15858.1 149047 0.0852544 623923 0.73259 509265 0.497004
