National Marine Fisheries Service
P.O. Box 21668
Juneau AK  99802-1668

2019 Bering Sea Aleutian Islands Weekly Catch

Through 2019-12-31

Weight in metric tons
Does not include catch of CDQ allocated species.  See Table 1 of the final harvest specifications for CDQ allocated species.
Screened for confidentiality - three or more processors reporting for each row 


ACCOUNT NAME,WEEK END DATE,METRIC TONS
BSEAI Atka Mackerel TRW,8/3/19,84
BSEAI Atka Mackerel TRW,8/17/19,203
BSEAI Atka Mackerel TRW,8/24/19,618
BSEAI Atka Mackerel TRW,8/31/19,667
BSEAI Atka Mackerel TRW,9/7/19,874
BSEAI Atka Mackerel TRW,9/14/19,1472
BSEAI Atka Mackerel TRW,9/21/19,1874
BSEAI Atka Mackerel TRW,9/28/19,713
BSEAI Atka Mackerel TRW,10/5/19,324
BSEAI Atka Mackerel TRW,10/12/19,411
BSEAI Atka Mackerel TRW,10/19/19,579
BSEAI Atka Mackerel TRW,10/26/19,1699
BSEAI Atka Mackerel TRW,11/2/19,1984
BSEAI Atka Mackerel TRW,11/9/19,521
BSEAI Atka Mackerel TRW,11/23/19,4
BSEAI Rougheye Rockfish,1/26/19,0
BSEAI Rougheye Rockfish,3/23/19,0
BSEAI Rougheye Rockfish,4/6/19,1
BSEAI Rougheye Rockfish,4/13/19,0
BSEAI Rougheye Rockfish,4/27/19,1
BSEAI Rougheye Rockfish,5/25/19,1
BSEAI Rougheye Rockfish,6/1/19,1
BSEAI Rougheye Rockfish,6/8/19,3
BSEAI Rougheye Rockfish,6/15/19,4
BSEAI Rougheye Rockfish,6/22/19,9
BSEAI Rougheye Rockfish,6/29/19,5
BSEAI Rougheye Rockfish,7/6/19,3
BSEAI Rougheye Rockfish,7/13/19,1
BSEAI Rougheye Rockfish,7/20/19,2
BSEAI Rougheye Rockfish,7/27/19,3
BSEAI Rougheye Rockfish,8/3/19,3
BSEAI Rougheye Rockfish,8/10/19,6
BSEAI Rougheye Rockfish,8/17/19,6
BSEAI Rougheye Rockfish,8/24/19,12
BSEAI Rougheye Rockfish,8/31/19,3
BSEAI Rougheye Rockfish,9/7/19,0
BSEAI Rougheye Rockfish,9/14/19,1
BSEAI Rougheye Rockfish,9/21/19,2
BSEAI Rougheye Rockfish,9/28/19,5
BSEAI Rougheye Rockfish,10/5/19,3
BSEAI Rougheye Rockfish,10/12/19,2
BSEAI Rougheye Rockfish,10/19/19,0
BSEAI Rougheye Rockfish,10/26/19,1
BSEAI Rougheye Rockfish,11/2/19,1
BSEAI Rougheye Rockfish,11/9/19,4
Bogoslof Pollock ICA,2/2/19,0
CAI Atka Mackerel ICA,7/27/19,27
CAI Atka Mackerel ICA,8/3/19,43
CAI Atka Mackerel ICA,8/17/19,1
CAI Atka Mackerel TRW,4/13/19,984
CAI Atka Mackerel TRW,4/20/19,2050
CAI Atka Mackerel TRW,4/27/19,911
CAI Atka Mackerel TRW,5/4/19,593
CAI Atka Mackerel TRW,6/15/19,256
CAI Atka Mackerel TRW,6/22/19,886
CAI Atka Mackerel TRW,6/29/19,634
CAI Atka Mackerel TRW,7/6/19,540
CAI Atka Mackerel TRW,7/13/19,630
CAI Atka Mackerel TRW,7/20/19,939
CAI Atka Mackerel TRW,7/27/19,984
CAI Atka Mackerel TRW,8/3/19,333
CAI Atka Mackerel TRW,8/10/19,873
CAI POP,4/13/19,19
CAI POP,4/20/19,14
CAI POP,4/27/19,19
CAI POP,5/4/19,16
CAI POP,6/15/19,141
CAI POP,6/22/19,414
CAI POP,6/29/19,216
CAI POP,7/6/19,1073
CAI POP,7/13/19,683
CAI POP,7/20/19,1560
CAI POP,7/27/19,1155
CAI POP,8/3/19,681
CAI POP,8/10/19,226
CAI POP,8/17/19,254
CAI-WAI Rougheye Rockfish,4/13/19,1
CAI-WAI Rougheye Rockfish,4/20/19,6
CAI-WAI Rougheye Rockfish,4/27/19,3
CAI-WAI Rougheye Rockfish,5/4/19,2
CAI-WAI Rougheye Rockfish,6/15/19,8
CAI-WAI Rougheye Rockfish,6/22/19,14
CAI-WAI Rougheye Rockfish,6/29/19,23
CAI-WAI Rougheye Rockfish,7/6/19,34
CAI-WAI Rougheye Rockfish,7/13/19,28
CAI-WAI Rougheye Rockfish,7/20/19,36
CAI-WAI Rougheye Rockfish,7/27/19,44
CAI-WAI Rougheye Rockfish,8/3/19,40
CAI-WAI Rougheye Rockfish,8/10/19,14
CAI-WAI Rougheye Rockfish,8/17/19,23
CAI-WAI Rougheye Rockfish,8/24/19,16
CAI-WAI Rougheye Rockfish,8/31/19,2
CAI-WAI Rougheye Rockfish,10/19/19,0
EAI POP,3/9/19,0
EAI POP,4/6/19,31
EAI POP,4/20/19,70
EAI POP,4/27/19,139
EAI POP,5/4/19,93
EAI POP,6/1/19,40
EAI POP,6/8/19,568
EAI POP,6/15/19,1007
EAI POP,6/22/19,1084
EAI POP,6/29/19,646
EAI POP,8/3/19,959
EAI POP,8/17/19,279
EAI POP,8/24/19,976
EAI POP,8/31/19,651
EAI POP,9/14/19,178
EAI POP,9/21/19,283
EAI POP,10/26/19,188
EAI POP,11/2/19,315
EAI POP,11/9/19,144
WAI Atka Mackerel TRW,4/13/19,2943
WAI Atka Mackerel TRW,4/20/19,1746
WAI Atka Mackerel TRW,4/27/19,1715
WAI Atka Mackerel TRW,5/4/19,1104
WAI Atka Mackerel TRW,6/22/19,1866
WAI Atka Mackerel TRW,6/29/19,1436
WAI Atka Mackerel TRW,7/6/19,900
WAI Atka Mackerel TRW,7/13/19,698
WAI Atka Mackerel TRW,7/20/19,519
WAI Atka Mackerel TRW,7/27/19,674
WAI Atka Mackerel TRW,8/3/19,964
WAI Atka Mackerel TRW,8/10/19,799
WAI Atka Mackerel TRW,8/17/19,909
WAI POP,4/13/19,57
WAI POP,4/20/19,110
WAI POP,4/27/19,135
WAI POP,5/4/19,63
WAI POP,6/15/19,52
WAI POP,6/22/19,383
WAI POP,6/29/19,1215
WAI POP,7/6/19,1383
WAI POP,7/13/19,1811
WAI POP,7/20/19,262
WAI POP,7/27/19,794
WAI POP,8/3/19,607
WAI POP,8/10/19,649
WAI POP,8/17/19,510
