National Marine Fisheries Service
P.O. Box 21668
Juneau AK  99802-1668

2020 Bering Sea Aleutian Islands Weekly Catch

Through 2020-12-31

Weight in metric tons
Does not include catch of CDQ allocated species.  See Table 1 of the final harvest specifications for CDQ allocated species.
Screened for confidentiality - three or more processors reporting for each row 


ACCOUNT NAME,WEEK END DATE,METRIC TONS
BSEAI Atka Mackerel ICA,10/10/20,6
BSEAI Atka Mackerel ICA,10/17/20,13
BSEAI Atka Mackerel ICA,10/24/20,7
BSEAI Atka Mackerel ICA,10/31/20,0
BSEAI Atka Mackerel TRW,3/28/20,319
BSEAI Atka Mackerel TRW,4/4/20,712
BSEAI Atka Mackerel TRW,4/11/20,657
BSEAI Atka Mackerel TRW,4/25/20,1280
BSEAI Atka Mackerel TRW,5/9/20,779
BSEAI Atka Mackerel TRW,5/16/20,427
BSEAI Atka Mackerel TRW,5/23/20,760
BSEAI Atka Mackerel TRW,5/30/20,261
BSEAI Atka Mackerel TRW,6/6/20,581
BSEAI Atka Mackerel TRW,6/13/20,64
BSEAI Atka Mackerel TRW,6/20/20,125
BSEAI Atka Mackerel TRW,6/27/20,1
BSEAI Atka Mackerel TRW,7/11/20,9
BSEAI Atka Mackerel TRW,7/18/20,4
BSEAI Atka Mackerel TRW,7/25/20,337
BSEAI Atka Mackerel TRW,10/10/20,83
BSEAI Atka Mackerel TRW,10/17/20,917
BSEAI Atka Mackerel TRW,10/24/20,2500
BSEAI Atka Mackerel TRW,10/31/20,3019
BSEAI Atka Mackerel TRW,11/7/20,1493
BSEAI Atka Mackerel TRW,11/14/20,337
BSEAI Atka Mackerel TRW,11/21/20,158
BSEAI Atka Mackerel TRW,11/28/20,98
BSEAI Atka Mackerel TRW,12/5/20,196
BSEAI Rougheye Rockfish,1/25/20,0
BSEAI Rougheye Rockfish,2/8/20,0
BSEAI Rougheye Rockfish,2/15/20,0
BSEAI Rougheye Rockfish,2/22/20,0
BSEAI Rougheye Rockfish,2/29/20,0
BSEAI Rougheye Rockfish,3/7/20,0
BSEAI Rougheye Rockfish,3/14/20,0
BSEAI Rougheye Rockfish,3/21/20,1
BSEAI Rougheye Rockfish,3/28/20,0
BSEAI Rougheye Rockfish,4/4/20,0
BSEAI Rougheye Rockfish,4/11/20,0
BSEAI Rougheye Rockfish,4/25/20,1
BSEAI Rougheye Rockfish,5/2/20,1
BSEAI Rougheye Rockfish,5/9/20,4
BSEAI Rougheye Rockfish,5/16/20,7
BSEAI Rougheye Rockfish,5/23/20,6
BSEAI Rougheye Rockfish,5/30/20,8
BSEAI Rougheye Rockfish,6/6/20,10
BSEAI Rougheye Rockfish,6/13/20,12
BSEAI Rougheye Rockfish,6/20/20,13
BSEAI Rougheye Rockfish,6/27/20,5
BSEAI Rougheye Rockfish,7/4/20,6
BSEAI Rougheye Rockfish,7/11/20,7
BSEAI Rougheye Rockfish,7/18/20,7
BSEAI Rougheye Rockfish,7/25/20,6
BSEAI Rougheye Rockfish,8/1/20,5
BSEAI Rougheye Rockfish,8/8/20,6
BSEAI Rougheye Rockfish,8/15/20,2
BSEAI Rougheye Rockfish,8/22/20,0
BSEAI Rougheye Rockfish,8/29/20,4
BSEAI Rougheye Rockfish,9/5/20,1
BSEAI Rougheye Rockfish,9/12/20,2
BSEAI Rougheye Rockfish,9/19/20,0
BSEAI Rougheye Rockfish,9/26/20,0
BSEAI Rougheye Rockfish,10/3/20,0
BSEAI Rougheye Rockfish,10/10/20,1
BSEAI Rougheye Rockfish,10/17/20,1
BSEAI Rougheye Rockfish,10/24/20,1
BSEAI Rougheye Rockfish,10/31/20,2
BSEAI Rougheye Rockfish,11/7/20,1
BSEAI Rougheye Rockfish,11/14/20,2
BSEAI Rougheye Rockfish,11/21/20,10
BSEAI Rougheye Rockfish,11/28/20,4
BSEAI Rougheye Rockfish,12/5/20,7
BSEAI Rougheye Rockfish,12/12/20,0
Bogoslof Pollock ICA,2/1/20,0
Bogoslof Pollock ICA,2/15/20,0
Bogoslof Pollock ICA,2/22/20,0
Bogoslof Pollock ICA,2/29/20,0
Bogoslof Pollock ICA,3/7/20,0
Bogoslof Pollock ICA,3/14/20,0
Bogoslof Pollock ICA,6/13/20,0
CAI Atka Mackerel ICA,8/22/20,1
CAI Atka Mackerel ICA,9/26/20,12
CAI Atka Mackerel ICA,10/3/20,4
CAI Atka Mackerel TRW,4/11/20,477
CAI Atka Mackerel TRW,4/18/20,1855
CAI Atka Mackerel TRW,6/13/20,339
CAI Atka Mackerel TRW,6/20/20,601
CAI Atka Mackerel TRW,6/27/20,909
CAI Atka Mackerel TRW,7/4/20,369
CAI Atka Mackerel TRW,7/11/20,342
CAI Atka Mackerel TRW,7/18/20,776
CAI Atka Mackerel TRW,7/25/20,712
CAI Atka Mackerel TRW,8/1/20,685
CAI Atka Mackerel TRW,8/8/20,796
CAI Atka Mackerel TRW,8/15/20,854
CAI Atka Mackerel TRW,8/22/20,477
CAI Atka Mackerel TRW,8/29/20,128
CAI POP,2/15/20,2
CAI POP,2/22/20,17
CAI POP,2/29/20,0
CAI POP,3/7/20,16
CAI POP,4/11/20,16
CAI POP,4/18/20,15
CAI POP,6/13/20,499
CAI POP,6/20/20,211
CAI POP,6/27/20,120
CAI POP,7/4/20,729
CAI POP,7/11/20,709
CAI POP,7/18/20,896
CAI POP,7/25/20,381
CAI POP,8/1/20,389
CAI POP,8/8/20,236
CAI POP,8/15/20,644
CAI POP,8/22/20,426
CAI POP,8/29/20,589
CAI-WAI Rougheye Rockfish,2/15/20,1
CAI-WAI Rougheye Rockfish,2/22/20,0
CAI-WAI Rougheye Rockfish,2/29/20,1
CAI-WAI Rougheye Rockfish,3/21/20,0
CAI-WAI Rougheye Rockfish,4/11/20,3
CAI-WAI Rougheye Rockfish,4/18/20,3
CAI-WAI Rougheye Rockfish,5/2/20,5
CAI-WAI Rougheye Rockfish,5/16/20,1
CAI-WAI Rougheye Rockfish,6/13/20,13
CAI-WAI Rougheye Rockfish,6/20/20,16
CAI-WAI Rougheye Rockfish,6/27/20,12
CAI-WAI Rougheye Rockfish,7/4/20,20
CAI-WAI Rougheye Rockfish,7/11/20,15
CAI-WAI Rougheye Rockfish,7/18/20,28
CAI-WAI Rougheye Rockfish,7/25/20,40
CAI-WAI Rougheye Rockfish,8/1/20,42
CAI-WAI Rougheye Rockfish,8/8/20,22
CAI-WAI Rougheye Rockfish,8/15/20,34
CAI-WAI Rougheye Rockfish,8/22/20,18
CAI-WAI Rougheye Rockfish,8/29/20,9
CAI-WAI Rougheye Rockfish,9/12/20,11
CAI-WAI Rougheye Rockfish,9/26/20,13
CAI-WAI Rougheye Rockfish,10/3/20,2
CAI-WAI Rougheye Rockfish,12/5/20,9
CAI-WAI Rougheye Rockfish,12/12/20,6
CAI-WAI Rougheye Rockfish,12/19/20,6
EAI POP,3/21/20,73
EAI POP,3/28/20,36
EAI POP,4/4/20,5
EAI POP,4/11/20,15
EAI POP,4/25/20,140
EAI POP,5/2/20,36
EAI POP,5/9/20,67
EAI POP,5/16/20,384
EAI POP,5/23/20,345
EAI POP,5/30/20,332
EAI POP,6/6/20,501
EAI POP,6/13/20,790
EAI POP,6/20/20,880
EAI POP,6/27/20,96
EAI POP,7/4/20,325
EAI POP,7/11/20,779
EAI POP,7/18/20,815
EAI POP,7/25/20,661
EAI POP,8/1/20,196
EAI POP,10/17/20,81
EAI POP,10/24/20,212
EAI POP,10/31/20,365
EAI POP,11/7/20,290
EAI POP,12/5/20,116
WAI Atka Mackerel ICA,12/19/20,1
WAI Atka Mackerel TRW,4/18/20,968
WAI Atka Mackerel TRW,6/20/20,641
WAI Atka Mackerel TRW,6/27/20,1405
WAI Atka Mackerel TRW,7/4/20,591
WAI Atka Mackerel TRW,7/11/20,1150
WAI Atka Mackerel TRW,7/18/20,464
WAI Atka Mackerel TRW,7/25/20,1597
WAI Atka Mackerel TRW,8/1/20,1014
WAI Atka Mackerel TRW,8/8/20,1036
WAI Atka Mackerel TRW,8/15/20,1215
WAI Atka Mackerel TRW,8/22/20,776
WAI POP,4/18/20,143
WAI POP,6/20/20,346
WAI POP,6/27/20,517
WAI POP,7/4/20,371
WAI POP,7/11/20,333
WAI POP,7/18/20,426
WAI POP,7/25/20,1255
WAI POP,8/1/20,1697
WAI POP,8/8/20,1210
WAI POP,8/15/20,761
WAI POP,8/22/20,697
WAI POP,12/19/20,0
