National Marine Fisheries Service
P.O. Box 21668
Juneau AK  99802-1668

2016 Bering Sea Aleutian Islands Weekly Catch

Through 2016-12-31

Weight in metric tons
Does not include catch of CDQ allocated species.  See Table 1 of the final harvest specifications for CDQ allocated species.
Screened for confidentiality - three or more processors reporting for each row 


ACCOUNT NAME,WEEK END DATE,METRIC TONS
BSAI Yellowfin Sole,4/23/16,4081
BSAI Yellowfin Sole,4/30/16,4155
BSAI Yellowfin Sole,5/7/16,4308
BSAI Yellowfin Sole,5/14/16,4437
BSAI Yellowfin Sole,5/21/16,3700
BSAI Yellowfin Sole,5/28/16,2754
BSAI Yellowfin Sole,6/4/16,3698
BSAI Yellowfin Sole,6/11/16,2039
BSAI Yellowfin Sole,6/18/16,1796
BSAI Yellowfin Sole,6/25/16,1709
BSAI Yellowfin Sole,7/2/16,997
BSAI Yellowfin Sole,7/9/16,532
BSAI Yellowfin Sole,7/16/16,1270
BSAI Yellowfin Sole,7/23/16,1105
BSAI Yellowfin Sole,7/30/16,1139
BSAI Yellowfin Sole,8/6/16,1568
BSAI Yellowfin Sole,8/13/16,2007
BSAI Yellowfin Sole,8/20/16,2501
BSAI Yellowfin Sole,8/27/16,2288
BSAI Yellowfin Sole,9/3/16,2231
BSAI Yellowfin Sole,9/10/16,3438
BSAI Yellowfin Sole,9/17/16,4430
BSAI Yellowfin Sole,9/24/16,4926
BSAI Yellowfin Sole,10/1/16,4308
BSAI Yellowfin Sole,10/8/16,3909
BSAI Yellowfin Sole,10/15/16,3328
BSAI Yellowfin Sole,10/22/16,3195
BSAI Yellowfin Sole,10/29/16,2379
BSAI Yellowfin Sole,11/5/16,2347
BSAI Yellowfin Sole,11/12/16,2426
BSAI Yellowfin Sole,11/19/16,2222
BSAI Yellowfin Sole,11/26/16,1139
BSAI Yellowfin Sole,12/3/16,734
BSAI Yellowfin Sole,12/10/16,194
BSAI Yellowfin Sole,12/17/16,6
BSAI Yellowfin Sole,12/24/16,3
BSAI Yellowfin Sole,12/31/16,2
BSEAI Atka Mackerel ICA,1/2/16,0
BSEAI Atka Mackerel ICA,1/9/16,0
BSEAI Atka Mackerel ICA,1/16/16,0
BSEAI Atka Mackerel ICA,1/23/16,0
BSEAI Atka Mackerel ICA,1/30/16,0
BSEAI Atka Mackerel ICA,2/6/16,0
BSEAI Atka Mackerel ICA,2/13/16,0
BSEAI Atka Mackerel ICA,2/20/16,0
BSEAI Atka Mackerel ICA,2/27/16,0
BSEAI Atka Mackerel ICA,3/5/16,1
BSEAI Atka Mackerel ICA,3/12/16,0
BSEAI Atka Mackerel ICA,3/19/16,0
BSEAI Atka Mackerel ICA,3/26/16,0
BSEAI Atka Mackerel ICA,4/2/16,0
BSEAI Atka Mackerel ICA,4/9/16,1
BSEAI Atka Mackerel ICA,4/16/16,1
BSEAI Atka Mackerel ICA,5/28/16,0
BSEAI Atka Mackerel ICA,6/4/16,0
BSEAI Atka Mackerel ICA,6/11/16,2
BSEAI Atka Mackerel ICA,6/18/16,4
BSEAI Atka Mackerel ICA,6/25/16,4
BSEAI Atka Mackerel ICA,7/2/16,24
BSEAI Atka Mackerel ICA,7/9/16,12
BSEAI Atka Mackerel ICA,7/16/16,15
BSEAI Atka Mackerel ICA,7/23/16,33
BSEAI Atka Mackerel ICA,7/30/16,3
BSEAI Atka Mackerel ICA,8/6/16,19
BSEAI Atka Mackerel ICA,8/13/16,12
BSEAI Atka Mackerel ICA,8/20/16,8
BSEAI Atka Mackerel ICA,8/27/16,2
BSEAI Atka Mackerel ICA,9/3/16,1
BSEAI Atka Mackerel ICA,9/10/16,1
BSEAI Atka Mackerel ICA,9/17/16,8
BSEAI Atka Mackerel ICA,9/24/16,0
BSEAI Atka Mackerel ICA,10/1/16,8
BSEAI Atka Mackerel ICA,10/8/16,7
BSEAI Atka Mackerel ICA,10/15/16,2
BSEAI Atka Mackerel ICA,10/22/16,1
BSEAI Atka Mackerel ICA,10/29/16,0
BSEAI Atka Mackerel ICA,11/5/16,0
BSEAI Atka Mackerel ICA,11/12/16,0
BSEAI Atka Mackerel ICA,11/19/16,1
BSEAI Atka Mackerel ICA,11/26/16,0
BSEAI Atka Mackerel ICA,12/3/16,0
BSEAI Atka Mackerel ICA,12/10/16,0
BSEAI Atka Mackerel ICA,12/17/16,0
BSEAI Atka Mackerel ICA,12/24/16,0
BSEAI Atka Mackerel ICA,12/31/16,0
BSEAI Atka Mackerel TRW,1/23/16,2472
BSEAI Atka Mackerel TRW,1/30/16,3536
BSEAI Atka Mackerel TRW,2/13/16,228
BSEAI Atka Mackerel TRW,2/27/16,370
BSEAI Atka Mackerel TRW,3/19/16,277
BSEAI Atka Mackerel TRW,3/26/16,603
BSEAI Atka Mackerel TRW,4/2/16,949
BSEAI Atka Mackerel TRW,4/9/16,449
BSEAI Atka Mackerel TRW,4/16/16,256
BSEAI Atka Mackerel TRW,4/30/16,250
BSEAI Atka Mackerel TRW,5/7/16,198
BSEAI Atka Mackerel TRW,5/14/16,174
BSEAI Atka Mackerel TRW,5/21/16,7
BSEAI Atka Mackerel TRW,5/28/16,175
BSEAI Atka Mackerel TRW,6/11/16,126
BSEAI Atka Mackerel TRW,7/2/16,507
BSEAI Atka Mackerel TRW,7/9/16,851
BSEAI Atka Mackerel TRW,7/16/16,237
BSEAI Atka Mackerel TRW,8/6/16,190
BSEAI Atka Mackerel TRW,8/13/16,512
BSEAI Atka Mackerel TRW,8/20/16,409
BSEAI Atka Mackerel TRW,9/3/16,704
BSEAI Atka Mackerel TRW,9/10/16,220
BSEAI Atka Mackerel TRW,10/1/16,474
BSEAI Atka Mackerel TRW,10/8/16,2290
BSEAI Atka Mackerel TRW,10/15/16,4138
BSEAI Atka Mackerel TRW,10/29/16,1012
BSEAI Rougheye Rockfish,1/30/16,1
BSEAI Rougheye Rockfish,2/6/16,0
BSEAI Rougheye Rockfish,2/20/16,0
BSEAI Rougheye Rockfish,2/27/16,1
BSEAI Rougheye Rockfish,3/5/16,0
BSEAI Rougheye Rockfish,3/19/16,1
BSEAI Rougheye Rockfish,3/26/16,1
BSEAI Rougheye Rockfish,4/2/16,0
BSEAI Rougheye Rockfish,4/9/16,0
BSEAI Rougheye Rockfish,4/16/16,1
BSEAI Rougheye Rockfish,4/30/16,2
BSEAI Rougheye Rockfish,5/7/16,13
BSEAI Rougheye Rockfish,5/14/16,6
BSEAI Rougheye Rockfish,5/21/16,7
BSEAI Rougheye Rockfish,5/28/16,9
BSEAI Rougheye Rockfish,6/4/16,1
BSEAI Rougheye Rockfish,6/11/16,3
BSEAI Rougheye Rockfish,6/18/16,1
BSEAI Rougheye Rockfish,6/25/16,0
BSEAI Rougheye Rockfish,7/2/16,0
BSEAI Rougheye Rockfish,7/9/16,0
BSEAI Rougheye Rockfish,7/16/16,0
BSEAI Rougheye Rockfish,7/23/16,0
BSEAI Rougheye Rockfish,7/30/16,0
BSEAI Rougheye Rockfish,8/6/16,3
BSEAI Rougheye Rockfish,8/13/16,4
BSEAI Rougheye Rockfish,8/20/16,3
BSEAI Rougheye Rockfish,8/27/16,1
BSEAI Rougheye Rockfish,9/3/16,3
BSEAI Rougheye Rockfish,9/10/16,1
BSEAI Rougheye Rockfish,9/17/16,1
BSEAI Rougheye Rockfish,9/24/16,0
BSEAI Rougheye Rockfish,10/1/16,0
BSEAI Rougheye Rockfish,10/8/16,0
BSEAI Rougheye Rockfish,10/15/16,1
BSEAI Rougheye Rockfish,10/22/16,3
BSEAI Rougheye Rockfish,10/29/16,0
BSEAI Rougheye Rockfish,11/5/16,1
BSEAI Rougheye Rockfish,11/12/16,1
BSEAI Rougheye Rockfish,11/19/16,0
BSEAI Rougheye Rockfish,12/3/16,0
BSEAI Rougheye Rockfish,12/10/16,0
BSEAI Rougheye Rockfish,12/17/16,0
BSEAI Rougheye Rockfish,12/31/16,0
Bogoslof Pollock ICA,2/13/16,0
Bogoslof Pollock ICA,2/20/16,0
Bogoslof Pollock ICA,2/27/16,0
Bogoslof Pollock ICA,3/5/16,0
Bogoslof Pollock ICA,3/12/16,0
Bogoslof Pollock ICA,3/19/16,0
Bogoslof Pollock ICA,3/26/16,0
Bogoslof Pollock ICA,4/2/16,0
Bogoslof Pollock ICA,4/9/16,0
Bogoslof Pollock ICA,4/16/16,0
Bogoslof Pollock ICA,4/23/16,0
Bogoslof Pollock ICA,5/7/16,291
Bogoslof Pollock ICA,5/14/16,213
Bogoslof Pollock ICA,5/21/16,44
Bogoslof Pollock ICA,5/28/16,187
CAI Atka Mackerel TRW,1/30/16,745
CAI Atka Mackerel TRW,2/6/16,1092
CAI Atka Mackerel TRW,2/13/16,328
CAI Atka Mackerel TRW,3/19/16,122
CAI Atka Mackerel TRW,3/26/16,1218
CAI Atka Mackerel TRW,4/2/16,682
CAI Atka Mackerel TRW,4/9/16,533
CAI Atka Mackerel TRW,6/18/16,575
CAI Atka Mackerel TRW,6/25/16,1002
CAI Atka Mackerel TRW,7/9/16,429
CAI Atka Mackerel TRW,7/16/16,885
CAI Atka Mackerel TRW,7/23/16,887
CAI Atka Mackerel TRW,7/30/16,1148
CAI Atka Mackerel TRW,8/6/16,560
CAI Atka Mackerel TRW,10/1/16,447
CAI POP,1/30/16,2
CAI POP,2/6/16,150
CAI POP,2/13/16,112
CAI POP,3/19/16,124
CAI POP,3/26/16,114
CAI POP,4/2/16,252
CAI POP,4/9/16,80
CAI POP,6/18/16,464
CAI POP,6/25/16,480
CAI POP,7/9/16,10
CAI POP,7/16/16,1268
CAI POP,7/23/16,939
CAI POP,7/30/16,334
CAI POP,8/6/16,57
CAI POP,10/1/16,116
CAI-WAI Rougheye Rockfish,2/6/16,3
CAI-WAI Rougheye Rockfish,4/2/16,2
CAI-WAI Rougheye Rockfish,4/9/16,7
CAI-WAI Rougheye Rockfish,4/16/16,1
CAI-WAI Rougheye Rockfish,5/28/16,2
CAI-WAI Rougheye Rockfish,6/18/16,4
CAI-WAI Rougheye Rockfish,6/25/16,10
CAI-WAI Rougheye Rockfish,7/2/16,5
CAI-WAI Rougheye Rockfish,7/9/16,3
CAI-WAI Rougheye Rockfish,7/16/16,7
CAI-WAI Rougheye Rockfish,7/23/16,10
CAI-WAI Rougheye Rockfish,7/30/16,1
CAI-WAI Rougheye Rockfish,8/6/16,3
CAI-WAI Rougheye Rockfish,8/20/16,1
CAI-WAI Rougheye Rockfish,8/27/16,2
CAI-WAI Rougheye Rockfish,9/3/16,0
EAI POP,1/23/16,14
EAI POP,1/30/16,37
EAI POP,2/13/16,9
EAI POP,2/27/16,59
EAI POP,3/5/16,79
EAI POP,3/19/16,123
EAI POP,3/26/16,315
EAI POP,4/2/16,195
EAI POP,4/9/16,220
EAI POP,4/30/16,383
EAI POP,5/7/16,312
EAI POP,5/14/16,164
EAI POP,5/28/16,385
EAI POP,6/11/16,521
EAI POP,6/18/16,149
EAI POP,7/2/16,52
EAI POP,7/9/16,114
EAI POP,8/6/16,1014
EAI POP,8/13/16,29
EAI POP,8/20/16,106
EAI POP,8/27/16,84
EAI POP,9/3/16,290
EAI POP,10/1/16,38
EAI POP,10/8/16,251
EAI POP,10/15/16,301
WAI Atka Mackerel TRW,2/6/16,830
WAI Atka Mackerel TRW,3/26/16,651
WAI Atka Mackerel TRW,4/2/16,1297
WAI Atka Mackerel TRW,4/9/16,495
WAI Atka Mackerel TRW,6/18/16,773
WAI Atka Mackerel TRW,6/25/16,721
WAI Atka Mackerel TRW,7/2/16,820
WAI Atka Mackerel TRW,7/23/16,115
WAI POP,2/6/16,59
WAI POP,2/13/16,2
WAI POP,2/20/16,1
WAI POP,3/26/16,99
WAI POP,4/2/16,247
WAI POP,4/9/16,125
WAI POP,6/18/16,355
WAI POP,6/25/16,1308
WAI POP,7/2/16,1062
