National Marine Fisheries Service
P.O. Box 21668
Juneau AK  99802-1668

2017 Bering Sea Aleutian Islands Weekly Catch

Through 2017-12-31

Weight in metric tons
Does not include catch of CDQ allocated species.  See Table 1 of the final harvest specifications for CDQ allocated species.
Screened for confidentiality - three or more processors reporting for each row 


ACCOUNT NAME,WEEK END DATE,METRIC TONS
BSEAI Atka Mackerel ICA,7/8/17,1
BSEAI Atka Mackerel ICA,7/15/17,1
BSEAI Atka Mackerel ICA,7/22/17,3
BSEAI Atka Mackerel ICA,7/29/17,40
BSEAI Atka Mackerel ICA,8/5/17,1
BSEAI Atka Mackerel ICA,8/12/17,0
BSEAI Atka Mackerel ICA,8/19/17,3
BSEAI Atka Mackerel ICA,8/26/17,0
BSEAI Atka Mackerel ICA,9/2/17,1
BSEAI Atka Mackerel ICA,9/9/17,0
BSEAI Atka Mackerel ICA,9/16/17,0
BSEAI Atka Mackerel ICA,9/23/17,0
BSEAI Atka Mackerel ICA,9/30/17,0
BSEAI Atka Mackerel ICA,10/14/17,5
BSEAI Atka Mackerel ICA,10/21/17,1
BSEAI Atka Mackerel ICA,10/28/17,1
BSEAI Atka Mackerel ICA,11/4/17,1
BSEAI Atka Mackerel ICA,11/11/17,0
BSEAI Atka Mackerel ICA,11/18/17,0
BSEAI Atka Mackerel ICA,11/25/17,0
BSEAI Atka Mackerel TRW,2/18/17,774
BSEAI Atka Mackerel TRW,2/25/17,1012
BSEAI Atka Mackerel TRW,3/18/17,704
BSEAI Atka Mackerel TRW,3/25/17,1280
BSEAI Atka Mackerel TRW,4/1/17,1060
BSEAI Atka Mackerel TRW,4/8/17,1846
BSEAI Atka Mackerel TRW,4/15/17,800
BSEAI Atka Mackerel TRW,4/22/17,1140
BSEAI Atka Mackerel TRW,4/29/17,1228
BSEAI Atka Mackerel TRW,5/6/17,512
BSEAI Atka Mackerel TRW,5/13/17,150
BSEAI Atka Mackerel TRW,6/10/17,240
BSEAI Atka Mackerel TRW,6/17/17,719
BSEAI Atka Mackerel TRW,7/15/17,40
BSEAI Atka Mackerel TRW,9/9/17,788
BSEAI Atka Mackerel TRW,9/16/17,1005
BSEAI Atka Mackerel TRW,9/23/17,1941
BSEAI Atka Mackerel TRW,9/30/17,1792
BSEAI Atka Mackerel TRW,10/7/17,1730
BSEAI Atka Mackerel TRW,10/14/17,3297
BSEAI Atka Mackerel TRW,10/21/17,1825
BSEAI Atka Mackerel TRW,10/28/17,2376
BSEAI Atka Mackerel TRW,11/4/17,639
BSEAI Atka Mackerel TRW,11/11/17,685
BSEAI Rougheye Rockfish,1/14/17,0
BSEAI Rougheye Rockfish,1/21/17,0
BSEAI Rougheye Rockfish,2/11/17,0
BSEAI Rougheye Rockfish,2/18/17,1
BSEAI Rougheye Rockfish,2/25/17,0
BSEAI Rougheye Rockfish,3/4/17,0
BSEAI Rougheye Rockfish,3/11/17,0
BSEAI Rougheye Rockfish,3/18/17,0
BSEAI Rougheye Rockfish,3/25/17,2
BSEAI Rougheye Rockfish,4/1/17,1
BSEAI Rougheye Rockfish,4/8/17,1
BSEAI Rougheye Rockfish,4/15/17,0
BSEAI Rougheye Rockfish,4/22/17,0
BSEAI Rougheye Rockfish,4/29/17,0
BSEAI Rougheye Rockfish,5/6/17,2
BSEAI Rougheye Rockfish,5/13/17,1
BSEAI Rougheye Rockfish,5/20/17,0
BSEAI Rougheye Rockfish,5/27/17,2
BSEAI Rougheye Rockfish,6/3/17,2
BSEAI Rougheye Rockfish,6/10/17,3
BSEAI Rougheye Rockfish,6/17/17,3
BSEAI Rougheye Rockfish,6/24/17,3
BSEAI Rougheye Rockfish,7/1/17,3
BSEAI Rougheye Rockfish,7/8/17,1
BSEAI Rougheye Rockfish,7/15/17,2
BSEAI Rougheye Rockfish,7/22/17,6
BSEAI Rougheye Rockfish,7/29/17,2
BSEAI Rougheye Rockfish,8/5/17,1
BSEAI Rougheye Rockfish,8/12/17,9
BSEAI Rougheye Rockfish,8/19/17,2
BSEAI Rougheye Rockfish,8/26/17,1
BSEAI Rougheye Rockfish,9/2/17,3
BSEAI Rougheye Rockfish,9/9/17,1
BSEAI Rougheye Rockfish,9/16/17,1
BSEAI Rougheye Rockfish,9/23/17,0
BSEAI Rougheye Rockfish,9/30/17,1
BSEAI Rougheye Rockfish,10/7/17,3
BSEAI Rougheye Rockfish,10/14/17,1
BSEAI Rougheye Rockfish,10/21/17,6
BSEAI Rougheye Rockfish,10/28/17,0
BSEAI Rougheye Rockfish,11/4/17,2
Bogoslof Pollock ICA,5/6/17,8
Bogoslof Pollock ICA,8/5/17,7
Bogoslof Pollock ICA,8/26/17,0
CAI Atka Mackerel ICA,8/5/17,4
CAI Atka Mackerel ICA,8/12/17,4
CAI Atka Mackerel ICA,8/19/17,2
CAI Atka Mackerel ICA,8/26/17,28
CAI Atka Mackerel TRW,3/4/17,1631
CAI Atka Mackerel TRW,3/11/17,552
CAI Atka Mackerel TRW,6/17/17,519
CAI Atka Mackerel TRW,6/24/17,1610
CAI Atka Mackerel TRW,7/1/17,1311
CAI Atka Mackerel TRW,7/8/17,702
CAI Atka Mackerel TRW,7/22/17,275
CAI Atka Mackerel TRW,7/29/17,546
CAI Atka Mackerel TRW,8/5/17,1198
CAI Atka Mackerel TRW,8/12/17,991
CAI Atka Mackerel TRW,8/26/17,549
CAI Atka Mackerel TRW,9/2/17,400
CAI Atka Mackerel TRW,9/9/17,272
CAI POP,3/4/17,15
CAI POP,3/11/17,3
CAI POP,6/3/17,68
CAI POP,6/17/17,554
CAI POP,6/24/17,46
CAI POP,7/1/17,108
CAI POP,7/8/17,424
CAI POP,7/15/17,201
CAI POP,7/22/17,403
CAI POP,7/29/17,570
CAI POP,8/5/17,971
CAI POP,8/12/17,750
CAI POP,8/19/17,732
CAI POP,8/26/17,218
CAI POP,9/2/17,323
CAI POP,9/9/17,621
CAI-WAI Rougheye Rockfish,3/11/17,0
CAI-WAI Rougheye Rockfish,5/20/17,4
CAI-WAI Rougheye Rockfish,6/3/17,2
CAI-WAI Rougheye Rockfish,6/17/17,3
CAI-WAI Rougheye Rockfish,6/24/17,3
CAI-WAI Rougheye Rockfish,7/1/17,3
CAI-WAI Rougheye Rockfish,7/8/17,9
CAI-WAI Rougheye Rockfish,7/15/17,4
CAI-WAI Rougheye Rockfish,7/22/17,5
CAI-WAI Rougheye Rockfish,7/29/17,10
CAI-WAI Rougheye Rockfish,8/5/17,22
CAI-WAI Rougheye Rockfish,8/12/17,18
CAI-WAI Rougheye Rockfish,8/19/17,12
CAI-WAI Rougheye Rockfish,8/26/17,2
CAI-WAI Rougheye Rockfish,9/2/17,14
CAI-WAI Rougheye Rockfish,9/9/17,9
CAI-WAI Rougheye Rockfish,9/16/17,7
EAI POP,2/25/17,121
EAI POP,3/25/17,22
EAI POP,4/1/17,27
EAI POP,4/8/17,59
EAI POP,4/15/17,19
EAI POP,4/22/17,85
EAI POP,4/29/17,11
EAI POP,5/6/17,225
EAI POP,6/3/17,78
EAI POP,6/10/17,623
EAI POP,6/17/17,167
EAI POP,7/1/17,0
EAI POP,7/22/17,138
EAI POP,8/5/17,71
EAI POP,9/9/17,269
EAI POP,9/16/17,438
EAI POP,9/23/17,338
EAI POP,9/30/17,270
EAI POP,10/7/17,269
EAI POP,10/14/17,421
EAI POP,10/21/17,262
EAI POP,10/28/17,39
EAI POP,11/4/17,564
WAI Atka Mackerel TRW,3/4/17,189
WAI Atka Mackerel TRW,3/11/17,1402
WAI Atka Mackerel TRW,3/25/17,425
WAI Atka Mackerel TRW,7/8/17,95
WAI Atka Mackerel TRW,7/15/17,599
WAI Atka Mackerel TRW,7/22/17,1336
WAI Atka Mackerel TRW,8/12/17,389
WAI Atka Mackerel TRW,8/19/17,513
WAI Atka Mackerel TRW,8/26/17,423
WAI Atka Mackerel TRW,9/2/17,424
WAI POP,3/11/17,102
WAI POP,3/25/17,11
WAI POP,7/15/17,748
WAI POP,7/22/17,801
WAI POP,8/5/17,412
WAI POP,8/12/17,739
WAI POP,8/19/17,1005
WAI POP,8/26/17,488
WAI POP,9/2/17,162
