National Marine Fisheries Service
P.O. Box 21668
Juneau AK  99802-1668

2018 Bering Sea Aleutian Islands Weekly Catch

Through 2018-12-31

Weight in metric tons
Does not include catch of CDQ allocated species.  See Table 1 of the final harvest specifications for CDQ allocated species.
Screened for confidentiality - three or more processors reporting for each row 


ACCOUNT NAME,WEEK END DATE,METRIC TONS
BSEAI Atka Mackerel ICA,2/17/18,0
BSEAI Atka Mackerel ICA,2/24/18,0
BSEAI Atka Mackerel ICA,3/3/18,0
BSEAI Atka Mackerel ICA,3/17/18,1
BSEAI Atka Mackerel ICA,3/24/18,0
BSEAI Atka Mackerel ICA,3/31/18,0
BSEAI Atka Mackerel ICA,4/7/18,1
BSEAI Atka Mackerel ICA,4/14/18,0
BSEAI Atka Mackerel ICA,5/12/18,0
BSEAI Atka Mackerel ICA,6/16/18,35
BSEAI Atka Mackerel ICA,6/23/18,38
BSEAI Atka Mackerel ICA,6/30/18,1
BSEAI Atka Mackerel ICA,7/7/18,52
BSEAI Atka Mackerel ICA,7/14/18,9
BSEAI Atka Mackerel ICA,7/21/18,41
BSEAI Atka Mackerel ICA,7/28/18,143
BSEAI Atka Mackerel ICA,8/4/18,28
BSEAI Atka Mackerel ICA,8/11/18,16
BSEAI Atka Mackerel ICA,8/18/18,57
BSEAI Atka Mackerel ICA,8/25/18,45
BSEAI Atka Mackerel ICA,9/1/18,10
BSEAI Atka Mackerel ICA,9/8/18,11
BSEAI Atka Mackerel ICA,9/15/18,71
BSEAI Atka Mackerel ICA,9/22/18,29
BSEAI Atka Mackerel ICA,9/29/18,22
BSEAI Atka Mackerel ICA,10/6/18,0
BSEAI Atka Mackerel ICA,10/13/18,0
BSEAI Atka Mackerel ICA,10/20/18,0
BSEAI Atka Mackerel ICA,11/3/18,0
BSEAI Atka Mackerel ICA,11/10/18,0
BSEAI Atka Mackerel TRW,2/24/18,894
BSEAI Atka Mackerel TRW,3/3/18,1103
BSEAI Atka Mackerel TRW,3/10/18,1637
BSEAI Atka Mackerel TRW,3/17/18,1493
BSEAI Atka Mackerel TRW,3/24/18,1871
BSEAI Atka Mackerel TRW,3/31/18,1962
BSEAI Atka Mackerel TRW,4/7/18,1172
BSEAI Atka Mackerel TRW,6/23/18,288
BSEAI Atka Mackerel TRW,8/18/18,223
BSEAI Atka Mackerel TRW,8/25/18,1102
BSEAI Atka Mackerel TRW,9/1/18,595
BSEAI Atka Mackerel TRW,9/8/18,602
BSEAI Atka Mackerel TRW,9/15/18,109
BSEAI Atka Mackerel TRW,9/29/18,193
BSEAI Atka Mackerel TRW,10/6/18,332
BSEAI Atka Mackerel TRW,10/13/18,1431
BSEAI Atka Mackerel TRW,10/20/18,3126
BSEAI Atka Mackerel TRW,10/27/18,3242
BSEAI Atka Mackerel TRW,11/3/18,2311
BSEAI Atka Mackerel TRW,11/10/18,1937
BSEAI Rougheye Rockfish,2/24/18,0
BSEAI Rougheye Rockfish,3/3/18,0
BSEAI Rougheye Rockfish,3/10/18,0
BSEAI Rougheye Rockfish,3/17/18,0
BSEAI Rougheye Rockfish,3/24/18,3
BSEAI Rougheye Rockfish,3/31/18,1
BSEAI Rougheye Rockfish,4/7/18,0
BSEAI Rougheye Rockfish,4/14/18,0
BSEAI Rougheye Rockfish,4/21/18,0
BSEAI Rougheye Rockfish,4/28/18,0
BSEAI Rougheye Rockfish,5/5/18,0
BSEAI Rougheye Rockfish,5/12/18,1
BSEAI Rougheye Rockfish,5/19/18,1
BSEAI Rougheye Rockfish,5/26/18,0
BSEAI Rougheye Rockfish,6/2/18,0
BSEAI Rougheye Rockfish,6/9/18,0
BSEAI Rougheye Rockfish,6/16/18,3
BSEAI Rougheye Rockfish,6/23/18,6
BSEAI Rougheye Rockfish,7/7/18,6
BSEAI Rougheye Rockfish,7/14/18,2
BSEAI Rougheye Rockfish,7/21/18,1
BSEAI Rougheye Rockfish,7/28/18,2
BSEAI Rougheye Rockfish,8/4/18,1
BSEAI Rougheye Rockfish,8/11/18,4
BSEAI Rougheye Rockfish,8/18/18,2
BSEAI Rougheye Rockfish,8/25/18,5
BSEAI Rougheye Rockfish,9/1/18,2
BSEAI Rougheye Rockfish,9/8/18,0
BSEAI Rougheye Rockfish,9/15/18,0
BSEAI Rougheye Rockfish,9/22/18,0
BSEAI Rougheye Rockfish,9/29/18,1
BSEAI Rougheye Rockfish,10/6/18,2
BSEAI Rougheye Rockfish,10/13/18,1
BSEAI Rougheye Rockfish,10/20/18,2
BSEAI Rougheye Rockfish,10/27/18,2
BSEAI Rougheye Rockfish,11/3/18,1
BSEAI Rougheye Rockfish,11/10/18,10
Bogoslof Pollock ICA,2/10/18,0
Bogoslof Pollock ICA,6/16/18,8
CAI Atka Mackerel ICA,9/8/18,3
CAI Atka Mackerel ICA,9/22/18,5
CAI Atka Mackerel TRW,2/24/18,1315
CAI Atka Mackerel TRW,3/3/18,1219
CAI Atka Mackerel TRW,3/17/18,1293
CAI Atka Mackerel TRW,3/24/18,1222
CAI Atka Mackerel TRW,6/23/18,22
CAI Atka Mackerel TRW,6/30/18,1085
CAI Atka Mackerel TRW,7/7/18,509
CAI Atka Mackerel TRW,7/14/18,1030
CAI Atka Mackerel TRW,7/21/18,907
CAI Atka Mackerel TRW,7/28/18,1036
CAI Atka Mackerel TRW,8/4/18,1005
CAI Atka Mackerel TRW,8/11/18,980
CAI Atka Mackerel TRW,8/18/18,576
CAI Atka Mackerel TRW,9/1/18,913
CAI Atka Mackerel TRW,9/8/18,1045
CAI POP,2/24/18,5
CAI POP,3/3/18,39
CAI POP,3/17/18,26
CAI POP,3/24/18,32
CAI POP,6/23/18,213
CAI POP,6/30/18,249
CAI POP,7/7/18,699
CAI POP,7/14/18,432
CAI POP,7/21/18,1219
CAI POP,7/28/18,479
CAI POP,8/4/18,1151
CAI POP,8/11/18,406
CAI POP,8/18/18,321
CAI POP,9/1/18,92
CAI POP,9/8/18,122
CAI POP,9/22/18,10
CAI-WAI Rougheye Rockfish,3/17/18,1
CAI-WAI Rougheye Rockfish,3/24/18,0
CAI-WAI Rougheye Rockfish,4/21/18,3
CAI-WAI Rougheye Rockfish,6/23/18,7
CAI-WAI Rougheye Rockfish,6/30/18,7
CAI-WAI Rougheye Rockfish,7/7/18,17
CAI-WAI Rougheye Rockfish,7/14/18,10
CAI-WAI Rougheye Rockfish,7/21/18,14
CAI-WAI Rougheye Rockfish,7/28/18,24
CAI-WAI Rougheye Rockfish,8/4/18,31
CAI-WAI Rougheye Rockfish,8/11/18,10
CAI-WAI Rougheye Rockfish,8/18/18,7
CAI-WAI Rougheye Rockfish,8/25/18,2
CAI-WAI Rougheye Rockfish,9/1/18,1
CAI-WAI Rougheye Rockfish,9/8/18,5
CAI-WAI Rougheye Rockfish,9/15/18,8
CAI-WAI Rougheye Rockfish,9/22/18,2
CAI-WAI Rougheye Rockfish,9/29/18,12
CAI-WAI Rougheye Rockfish,10/6/18,4
EAI POP,2/24/18,66
EAI POP,3/3/18,24
EAI POP,3/10/18,118
EAI POP,3/17/18,96
EAI POP,3/24/18,277
EAI POP,3/31/18,162
EAI POP,4/7/18,12
EAI POP,5/26/18,0
EAI POP,6/23/18,699
EAI POP,6/30/18,46
EAI POP,8/11/18,1429
EAI POP,8/18/18,725
EAI POP,8/25/18,717
EAI POP,9/1/18,432
EAI POP,9/8/18,266
EAI POP,9/15/18,117
EAI POP,10/13/18,67
EAI POP,10/20/18,288
EAI POP,10/27/18,529
EAI POP,11/3/18,97
EAI POP,11/10/18,377
WAI Atka Mackerel TRW,7/7/18,1225
WAI Atka Mackerel TRW,7/14/18,220
WAI Atka Mackerel TRW,7/21/18,655
WAI Atka Mackerel TRW,7/28/18,812
WAI Atka Mackerel TRW,8/4/18,879
WAI Atka Mackerel TRW,8/11/18,786
WAI POP,7/7/18,1453
WAI POP,7/14/18,785
WAI POP,7/21/18,702
WAI POP,7/28/18,1235
WAI POP,8/4/18,710
WAI POP,8/11/18,516
WAI POP,8/18/18,450
WAI POP,8/25/18,171
WAI POP,9/8/18,188
